date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag3,weather_precip_sum_lag1,weather_precip_sum_lag3,weather_wind_mean_lag1,weather_wind_mean_lag3,holiday_count_lag1,holiday_count_lag3,is_weekend_lag1,is_weekend_lag3,season_sin,season_cos,value_lag1,value_lag2,value_lag12,value_roll_mean_3,value_roll_mean_6,value_roll_mean_12,Days,target,predictor,var1,var2,Industrial_Production,Consumer_Price_Index,Oil,API_WELLNO,ReportDate
2001-11-01,26453.126,16.794033333333335,96.008,11.710800000000004,3,0.2666666666666666,19.16377419354839,29.134354838709683,90.818,109.471,12.35151612903226,10.408548387096776,1.0,0.0,0.2580645161290322,0.2580645161290322,-0.5000000000000004,0.8660254037844384,28083.635,32471.977,0.0,29002.912666666667,33490.779,0.0,304,26453.126,28083.635,26453.126,28083.635,26453.126,28083.635,26453.126,entity_001,2001-11-01
2001-12-01,28357.417,11.836870967741936,135.93200000000002,12.31535483870968,1,0.3225806451612903,16.794033333333335,23.9951,96.008,102.27500000000002,11.710800000000004,9.456766666666669,3.0,1.0,0.2666666666666666,0.3333333333333333,-2.4492935982947064e-16,1.0,26453.126,28083.635,0.0,27631.392666666667,32447.097500000003,31048.33375,334,28357.417,26453.126,28357.417,26453.126,28357.417,26453.126,28357.417,entity_001,2001-12-01
2002-01-01,30513.579,11.150419354838712,55.82300000000001,13.746967741935483,2,0.2580645161290322,11.836870967741936,19.16377419354839,135.93200000000002,90.818,12.31535483870968,12.35151612903226,1.0,1.0,0.3225806451612903,0.2580645161290322,0.49999999999999994,0.8660254037844387,28357.417,26453.126,31001.28,28441.374,30876.054666666667,31007.691999999995,365,30513.579,28357.417,30513.579,28357.417,30513.579,28357.417,30513.579,entity_001,2002-01-01
2002-02-01,27337.377,9.86007142857143,28.7,13.000821428571433,1,0.2857142857142857,11.150419354838712,16.794033333333335,55.82300000000001,96.008,13.746967741935483,11.710800000000004,2.0,3.0,0.2580645161290322,0.2666666666666666,0.8660254037844386,0.5000000000000001,30513.579,28357.417,25626.521,28736.124333333337,28869.518500000002,31150.263333333336,396,27337.377,30513.579,27337.377,30513.579,27337.377,30513.579,27337.377,entity_001,2002-02-01
2002-03-01,28874.781,14.664322580645162,90.913,15.87509677419355,0,0.3225806451612903,9.86007142857143,11.836870967741936,28.7,135.93200000000002,13.000821428571433,12.31535483870968,1.0,1.0,0.2857142857142857,0.3225806451612903,1.0,6.123233995736766e-17,27337.377,30513.579,27580.339,28908.578999999998,28269.985833333336,31258.133499999996,424,28874.781,27337.377,28874.781,27337.377,28874.781,27337.377,28874.781,entity_001,2002-03-01
2002-04-01,28939.85,21.509733333333333,73.87100000000001,14.668233333333337,0,0.2666666666666666,14.664322580645162,11.150419354838712,90.913,55.82300000000001,15.87509677419355,13.746967741935483,0.0,2.0,0.3225806451612903,0.2580645161290322,0.8660254037844387,-0.49999999999999983,28874.781,27337.377,27486.315,28384.002666666667,28412.688333333335,31379.261416666664,455,28939.85,28874.781,28939.85,28874.781,28939.85,28874.781,28939.85,entity_001,2002-04-01
2002-05-01,32512.588,24.023419354838712,63.16500000000001,15.490451612903229,1,0.2580645161290322,21.509733333333333,9.86007142857143,73.87100000000001,28.7,14.668233333333337,13.000821428571433,0.0,1.0,0.2666666666666666,0.2857142857142857,0.49999999999999994,-0.8660254037844387,28939.85,28874.781,31583.459,30109.073,29422.59866666667,31456.688833333334,485,32512.588,28939.85,32512.588,28939.85,32512.588,28939.85,32512.588,entity_001,2002-05-01
2002-06-01,36267.581,27.028933333333335,85.08500000000001,10.635666666666667,0,0.3333333333333333,24.023419354838712,14.664322580645162,63.16500000000001,90.913,15.490451612903229,15.87509677419355,1.0,0.0,0.2580645161290322,0.3225806451612903,1.2246467991473532e-16,-1.0,32512.588,28939.85,34619.506,32573.339666666667,30740.959333333332,31594.028416666668,516,36267.581,32512.588,36267.581,32512.588,36267.581,32512.588,36267.581,entity_001,2002-06-01
2002-07-01,39583.368,27.45303225806452,113.88300000000002,10.213451612903228,1,0.2580645161290322,27.028933333333335,21.509733333333333,85.08500000000001,73.87100000000001,10.635666666666667,14.668233333333337,0.0,0.0,0.3333333333333333,0.2666666666666666,-0.4999999999999998,-0.8660254037844388,36267.581,32512.588,39939.836,36121.179,32252.590833333332,31564.322750000003,546,39583.368,36267.581,39583.368,36267.581,39583.368,36267.581,39583.368,entity_001,2002-07-01
2002-08-01,40740.094,28.73829032258065,50.75000000000001,10.080774193548388,0,0.2903225806451613,27.45303225806452,24.023419354838712,113.88300000000002,63.16500000000001,10.213451612903228,15.490451612903229,1.0,1.0,0.2580645161290322,0.2580645161290322,-0.8660254037844384,-0.5000000000000004,39583.368,36267.581,39376.594,38863.681000000004,34486.377,31677.947750000003,577,40740.094,39583.368,40740.094,39583.368,40740.094,39583.368,40740.094,entity_001,2002-08-01
2002-09-01,34663.797,25.69376666666667,114.232,11.369133333333336,1,0.3,28.73829032258065,27.028933333333335,50.75000000000001,85.08500000000001,10.080774193548388,10.635666666666667,0.0,0.0,0.2903225806451613,0.3333333333333333,-1.0,-1.8369701987210297e-16,40740.094,39583.368,32471.977,38329.08633333333,35451.212999999996,31860.599416666668,608,34663.797,40740.094,34663.797,40740.094,34663.797,40740.094,34663.797,entity_001,2002-09-01
2002-10-01,29398.621,20.276838709677424,210.73200000000003,10.711290322580648,1,0.2580645161290322,25.69376666666667,27.45303225806452,114.232,113.88300000000002,11.369133333333336,10.213451612903228,1.0,1.0,0.3,0.2580645161290322,-0.8660254037844386,0.5000000000000001,34663.797,40740.094,28083.635,34934.170666666665,35527.67483333333,31970.181583333335,638,29398.621,34663.797,29398.621,34663.797,29398.621,34663.797,29398.621,entity_001,2002-10-01
