,Unnamed: 0,year,negative,positive,Topic,decade,num_conflicts,avg_hostility,total_fatalities,life_expectancy,democracy_frequency,economy_frequency,equality_frequency,freedom_frequency,justice_frequency,liberty_frequency,num_conflicts_lag1,avg_hostility_lag1,total_fatalities_lag1,num_conflicts_lag5,avg_hostility_lag5,total_fatalities_lag5,num_conflicts_lag10,avg_hostility_lag10,total_fatalities_lag10,log_gdp_percap,log_sentiment
224,224,1924-01-01,0.05505,0.1107,Freedom,1920,0.0,0.0,0.0,56.34,0.2744064144803306,0.0797378369087252,0.158962373477584,0.109670914995548,0.1880478204115312,0.2080535033291504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.790038717586366,0.6431661826293568
1573,1913,1925-01-01,0.0,0.0,liberty_frequency,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,2.92900802229418e-05
1126,1310,1925-01-01,0.0,0.0,democracy_frequency,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,1.2927223763184636e-05
977,1109,1925-01-01,0.0,0.0,equality_frequency,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,1.0512493738157974e-05
416,416,1925-01-01,0.0621,0.09895,Democracy,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,0.4743317494061985
530,560,1925-01-01,0.0,0.0,gdp_percap,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,8.807415278541031
339,339,1925-01-01,0.0496,0.10005,Liberty,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,0.6384639362531013
1424,1712,1925-01-01,0.0,0.0,justice_frequency,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,5.2781874177439605e-05
828,908,1925-01-01,0.0,0.0,economy_frequency,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,2.843067384996129e-05
225,225,1925-01-01,0.0558,0.1001,Freedom,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,0.6918863860925225
679,709,1925-01-01,0.0,0.0,Life_expectancy,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,4.05871738457895
7,7,1925-01-01,0.0576,0.10405,Economy,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,0.533749844404303
1275,1511,1925-01-01,0.0,0.0,freedom_frequency,1920,0.0,0.0,0.0,56.9,0.2581228016372779,0.0627506301987835,0.1648121056967706,0.1169042450509775,0.1783931596998776,0.2051445256547915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807415278541031,3.7092267162028126e-05
531,561,1926-01-01,0.0,0.0,gdp_percap,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824495044560065,8.824495044560065
1425,1713,1926-01-01,0.0,0.0,justice_frequency,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824495044560065,5.19678312246465e-05
340,340,1926-01-01,0.0591,0.10865,Liberty,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824495044560065,0.5888694118533567
8,8,1926-01-01,0.04115,0.1119,Economy,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824495044560065,0.6411641746918945
1127,1311,1926-01-01,0.0,0.0,democracy_frequency,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.824495044560065,1.2705059532359934e-05
680,710,1926-01-01,0.0,0.0,Life_expectancy,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.824495044560065,4.0683427596831
978,1110,1926-01-01,0.0,0.0,equality_frequency,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.824495044560065,1.0809151116487483e-05
1276,1512,1926-01-01,0.0,0.0,freedom_frequency,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.824495044560065,3.743897233152548e-05
226,226,1926-01-01,0.0574,0.11155,Freedom,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.824495044560065,0.5698206832725632
417,417,1926-01-01,0.06325,0.10225,Democracy,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.824495044560065,0.4721232562483956
829,909,1926-01-01,0.0,0.0,economy_frequency,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.824495044560065,2.7301330140397796e-05
1574,1914,1926-01-01,0.0,0.0,liberty_frequency,1920,2.0,3.0,0.0,57.46,0.2517635841490042,0.0473124832603581,0.1965209584296557,0.1270189932622213,0.1691200737936692,0.2015307150616826,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.824495044560065,2.8980240256609675e-05
979,1111,1927-01-01,0.0,0.0,equality_frequency,1920,1.0,4.0,0.0,58.02,0.250446690180207,0.0459436195780905,0.2128827076639843,0.1313679031950001,0.1621978618811927,0.197377161541956,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,8.841287984243023,1.096222611362366e-05
